weekendingdate,location,pct_hosp,date,MMWRYR,MMWRWK
2025-08-16T00:00:00.000,10,0.8182,2025-08-16,2025,33
2024-01-13T00:00:00.000,17,0.9598,2024-01-13,2024,2
2021-08-21T00:00:00.000,24,0.7059,2021-08-21,2021,33
2022-08-06T00:00:00.000,24,0.9412,2022-08-06,2022,31
2022-12-10T00:00:00.000,24,0.9216,2022-12-10,2022,49
2022-12-24T00:00:00.000,23,0.8919,2022-12-24,2022,51
2025-01-25T00:00:00.000,23,0.973,2025-01-25,2025,4
2022-09-03T00:00:00.000,29,0.9194,2022-09-03,2022,35
2022-12-10T00:00:00.000,29,0.9032,2022-12-10,2022,49
2023-06-17T00:00:00.000,29,0.9516,2023-06-17,2023,24
2021-12-04T00:00:00.000,30,0.9365,2021-12-04,2021,48
2023-07-08T00:00:00.000,30,1.0,2023-07-08,2023,27
2021-07-03T00:00:00.000,37,0.8889,2021-07-03,2021,26
2022-02-12T00:00:00.000,37,0.8889,2022-02-12,2022,6
2024-04-27T00:00:00.000,50,1.0,2024-04-27,2024,17
2022-08-27T00:00:00.000,10,0.7273,2022-08-27,2022,34
2024-10-05T00:00:00.000,66,0.5,2024-10-05,2024,40
2025-03-29T00:00:00.000,66,0.5,2025-03-29,2025,13
2021-03-13T00:00:00.000,17,0.9095,2021-03-13,2021,10
2024-07-20T00:00:00.000,24,0.2549,2024-07-20,2024,29
2021-05-08T00:00:00.000,29,0.9194,2021-05-08,2021,18
2022-11-12T00:00:00.000,29,0.9032,2022-11-12,2022,45
2023-02-25T00:00:00.000,29,0.9597,2023-02-25,2023,8
2023-04-01T00:00:00.000,30,1.0,2023-04-01,2023,13
2024-04-20T00:00:00.000,78,1.0,2024-04-20,2024,16
2022-03-05T00:00:00.000,50,0.9333,2022-03-05,2022,9
2022-12-17T00:00:00.000,50,1.0,2022-12-17,2022,50
2022-06-04T00:00:00.000,10,0.7273,2022-06-04,2022,22
2024-09-07T00:00:00.000,10,0.5455,2024-09-07,2024,36
2021-12-18T00:00:00.000,66,0.5,2021-12-18,2021,50
2021-05-01T00:00:00.000,24,0.9412,2021-05-01,2021,17
2021-05-22T00:00:00.000,24,0.9412,2021-05-22,2021,20
2021-10-16T00:00:00.000,24,0.8039,2021-10-16,2021,41
2022-07-30T00:00:00.000,24,0.9412,2022-07-30,2022,30
2025-04-12T00:00:00.000,23,0.9459,2025-04-12,2025,15
2025-02-22T00:00:00.000,30,0.873,2025-02-22,2025,8
2024-08-17T00:00:00.000,37,0.0296,2024-08-17,2024,33
2021-01-02T00:00:00.000,78,1.0,2021-01-02,2020,53
2023-02-18T00:00:00.000,78,1.0,2023-02-18,2023,7
2023-12-09T00:00:00.000,78,1.0,2023-12-09,2023,49
2022-02-05T00:00:00.000,50,0.9333,2022-02-05,2022,5
2023-11-04T00:00:00.000,50,1.0,2023-11-04,2023,44
2020-11-07T00:00:00.000,10,0.4545,2020-11-07,2020,45
2021-04-03T00:00:00.000,10,0.7273,2021-04-03,2021,13
2025-03-08T00:00:00.000,24,0.9608,2025-03-08,2025,10
2021-10-23T00:00:00.000,29,0.9194,2021-10-23,2021,42
2021-12-25T00:00:00.000,37,0.8889,2021-12-25,2021,51
2022-09-03T00:00:00.000,78,1.0,2022-09-03,2022,35
2023-04-29T00:00:00.000,78,1.0,2023-04-29,2023,17
2023-05-27T00:00:00.000,78,1.0,2023-05-27,2023,21
2023-05-27T00:00:00.000,50,1.0,2023-05-27,2023,21
2022-02-05T00:00:00.000,10,0.7273,2022-02-05,2022,5
2023-07-15T00:00:00.000,17,0.9397,2023-07-15,2023,28
2025-03-29T00:00:00.000,24,0.9412,2025-03-29,2025,13
2023-02-18T00:00:00.000,23,0.8919,2023-02-18,2023,7
2022-10-29T00:00:00.000,29,0.9032,2022-10-29,2022,43
2024-11-23T00:00:00.000,29,0.9194,2024-11-23,2024,47
2021-08-28T00:00:00.000,30,0.9841,2021-08-28,2021,34
2021-12-11T00:00:00.000,37,0.8889,2021-12-11,2021,49
2024-02-24T00:00:00.000,37,0.9111,2024-02-24,2024,8
2024-09-07T00:00:00.000,37,0.0296,2024-09-07,2024,36
2021-03-13T00:00:00.000,78,1.0,2021-03-13,2021,10
2022-05-07T00:00:00.000,50,0.9333,2022-05-07,2022,18
2025-05-10T00:00:00.000,50,0.8667,2025-05-10,2025,19
2024-03-02T00:00:00.000,10,1.0,2024-03-02,2024,9
2024-05-04T00:00:00.000,17,0.8794,2024-05-04,2024,18
2021-05-08T00:00:00.000,24,0.9412,2021-05-08,2021,18
2025-03-01T00:00:00.000,24,0.9608,2025-03-01,2025,9
2022-08-06T00:00:00.000,29,0.9194,2022-08-06,2022,31
2025-05-10T00:00:00.000,29,0.8871,2025-05-10,2025,19
2022-12-24T00:00:00.000,30,0.9365,2022-12-24,2022,51
2023-03-04T00:00:00.000,30,0.9683,2023-03-04,2023,9
2023-12-09T00:00:00.000,30,1.0,2023-12-09,2023,49
2025-03-29T00:00:00.000,30,0.9048,2025-03-29,2025,13
2022-11-05T00:00:00.000,37,0.8815,2022-11-05,2022,44
2023-01-28T00:00:00.000,37,0.9111,2023-01-28,2023,4
2024-09-14T00:00:00.000,37,0.0296,2024-09-14,2024,37
2023-04-22T00:00:00.000,78,1.0,2023-04-22,2023,16
2024-05-25T00:00:00.000,78,0.5,2024-05-25,2024,21
2024-10-26T00:00:00.000,78,0.5,2024-10-26,2024,43
2022-02-12T00:00:00.000,50,0.9333,2022-02-12,2022,6
2025-01-25T00:00:00.000,50,0.9333,2025-01-25,2025,4
2025-08-02T00:00:00.000,50,0.8667,2025-08-02,2025,31
2022-10-01T00:00:00.000,10,0.7273,2022-10-01,2022,39
2024-06-08T00:00:00.000,10,0.5455,2024-06-08,2024,23
2024-06-15T00:00:00.000,10,0.5455,2024-06-15,2024,24
2021-12-11T00:00:00.000,17,0.809,2021-12-11,2021,49
2022-05-28T00:00:00.000,17,0.9095,2022-05-28,2022,21
2022-08-06T00:00:00.000,17,0.9095,2022-08-06,2022,31
2024-07-06T00:00:00.000,17,0.4573,2024-07-06,2024,27
2024-09-14T00:00:00.000,17,0.397,2024-09-14,2024,37
2021-12-11T00:00:00.000,23,0.5946,2021-12-11,2021,49
2022-05-28T00:00:00.000,23,0.8649,2022-05-28,2022,21
2023-08-05T00:00:00.000,29,0.9194,2023-08-05,2023,31
2023-08-19T00:00:00.000,29,0.9435,2023-08-19,2023,33
2023-12-30T00:00:00.000,29,0.9435,2023-12-30,2023,52
2020-09-19T00:00:00.000,30,0.0,2020-09-19,2020,38
2023-05-06T00:00:00.000,30,1.0,2023-05-06,2023,18
2023-02-04T00:00:00.000,37,0.9111,2023-02-04,2023,5
2024-02-17T00:00:00.000,37,0.9111,2024-02-17,2024,7
2025-08-02T00:00:00.000,37,0.9185,2025-08-02,2025,31
2020-10-17T00:00:00.000,78,0.0,2020-10-17,2020,42
2023-08-05T00:00:00.000,78,1.0,2023-08-05,2023,31
2024-02-24T00:00:00.000,78,1.0,2024-02-24,2024,8
2023-10-14T00:00:00.000,50,1.0,2023-10-14,2023,41
2024-02-17T00:00:00.000,10,1.0,2024-02-17,2024,7
2020-08-22T00:00:00.000,66,0.0,2020-08-22,2020,34
2023-06-17T00:00:00.000,17,0.9548,2023-06-17,2023,24
2024-01-20T00:00:00.000,24,0.9608,2024-01-20,2024,3
2020-08-29T00:00:00.000,29,0.0,2020-08-29,2020,35
2022-01-15T00:00:00.000,78,1.0,2022-01-15,2022,2
2022-06-25T00:00:00.000,78,1.0,2022-06-25,2022,25
2025-03-22T00:00:00.000,78,1.0,2025-03-22,2025,12
2025-07-19T00:00:00.000,78,1.0,2025-07-19,2025,29
2020-11-14T00:00:00.000,66,1.0,2020-11-14,2020,46
2022-10-01T00:00:00.000,66,1.0,2022-10-01,2022,39
2023-05-06T00:00:00.000,17,0.9598,2023-05-06,2023,18
2020-12-19T00:00:00.000,24,0.9216,2020-12-19,2020,51
2021-05-01T00:00:00.000,29,0.9194,2021-05-01,2021,17
2025-01-18T00:00:00.000,29,0.9435,2025-01-18,2025,3
2020-12-05T00:00:00.000,30,0.9683,2020-12-05,2020,49
2022-09-10T00:00:00.000,78,1.0,2022-09-10,2022,36
2023-06-24T00:00:00.000,78,1.0,2023-06-24,2023,25
2023-09-09T00:00:00.000,78,1.0,2023-09-09,2023,36
2024-04-13T00:00:00.000,78,1.0,2024-04-13,2024,15
2021-11-06T00:00:00.000,50,0.9333,2021-11-06,2021,44
2025-04-19T00:00:00.000,50,0.8667,2025-04-19,2025,16
2021-07-17T00:00:00.000,01,0.8384,2021-07-17,2021,28
2024-02-17T00:00:00.000,01,0.9899,2024-02-17,2024,7
2021-04-03T00:00:00.000,19,0.9593,2021-04-03,2021,13
2022-09-03T00:00:00.000,19,0.9593,2022-09-03,2022,35
2021-08-21T00:00:00.000,18,0.9371,2021-08-21,2021,33
2023-04-01T00:00:00.000,35,0.9184,2023-04-01,2023,13
2021-08-28T00:00:00.000,53,0.9072,2021-08-28,2021,34
2023-10-28T00:00:00.000,53,0.9897,2023-10-28,2023,43
2022-03-12T00:00:00.000,01,0.9596,2022-03-12,2022,10
2023-11-25T00:00:00.000,01,0.9899,2023-11-25,2023,47
2023-04-22T00:00:00.000,19,0.9837,2023-04-22,2023,16
2024-07-20T00:00:00.000,19,0.2927,2024-07-20,2024,29
2024-12-07T00:00:00.000,19,0.9675,2024-12-07,2024,49
2023-06-17T00:00:00.000,18,0.9441,2023-06-17,2023,24
2025-09-13T00:00:00.000,18,0.9371,2025-09-13,2025,37
2021-01-23T00:00:00.000,28,0.9245,2021-01-23,2021,3
2022-07-23T00:00:00.000,38,0.9796,2022-07-23,2022,29
2024-03-16T00:00:00.000,38,0.9592,2024-03-16,2024,11
2025-06-28T00:00:00.000,35,0.8776,2025-06-28,2025,26
2024-10-19T00:00:00.000,39,0.3767,2024-10-19,2024,42
2021-04-10T00:00:00.000,47,0.8657,2021-04-10,2021,14
2021-07-31T00:00:00.000,47,0.5,2021-07-31,2021,30
2023-09-30T00:00:00.000,53,0.9897,2023-09-30,2023,39
2021-03-06T00:00:00.000,01,0.9596,2021-03-06,2021,9
2024-03-16T00:00:00.000,01,0.9899,2024-03-16,2024,11
2024-03-02T00:00:00.000,18,0.9441,2024-03-02,2024,9
2025-01-04T00:00:00.000,18,0.958,2025-01-04,2025,1
2025-04-05T00:00:00.000,18,0.9441,2025-04-05,2025,14
2021-11-20T00:00:00.000,28,0.9245,2021-11-20,2021,46
2022-04-02T00:00:00.000,28,0.9528,2022-04-02,2022,13
2024-07-06T00:00:00.000,28,0.5472,2024-07-06,2024,27
2025-01-04T00:00:00.000,35,0.898,2025-01-04,2025,1
2022-12-10T00:00:00.000,39,0.9163,2022-12-10,2022,49
2025-02-01T00:00:00.000,39,0.9395,2025-02-01,2025,5
2024-08-03T00:00:00.000,47,0.3731,2024-08-03,2024,31
2023-06-03T00:00:00.000,53,0.9897,2023-06-03,2023,22
2024-03-09T00:00:00.000,53,0.9897,2024-03-09,2024,10
2024-06-29T00:00:00.000,01,0.101,2024-06-29,2024,26
2021-02-06T00:00:00.000,19,0.9593,2021-02-06,2021,5
2021-11-20T00:00:00.000,19,0.3577,2021-11-20,2021,46
2025-08-30T00:00:00.000,19,0.878,2025-08-30,2025,35
2022-02-05T00:00:00.000,28,0.9434,2022-02-05,2022,5
2024-10-05T00:00:00.000,28,0.5283,2024-10-05,2024,40
2025-03-08T00:00:00.000,28,0.9057,2025-03-08,2025,10
2022-01-29T00:00:00.000,38,0.9796,2022-01-29,2022,4
2022-02-12T00:00:00.000,38,0.9796,2022-02-12,2022,6
2023-11-25T00:00:00.000,35,0.9184,2023-11-25,2023,47
2024-08-03T00:00:00.000,35,0.1837,2024-08-03,2024,31
2021-11-20T00:00:00.000,39,0.907,2021-11-20,2021,46
2022-05-07T00:00:00.000,47,0.8731,2022-05-07,2022,18
2023-09-02T00:00:00.000,53,0.9897,2023-09-02,2023,35
2025-03-29T00:00:00.000,18,0.9371,2025-03-29,2025,13
2021-11-27T00:00:00.000,28,0.934,2021-11-27,2021,47
2020-08-22T00:00:00.000,38,0.0,2020-08-22,2020,34
2023-10-14T00:00:00.000,38,1.0,2023-10-14,2023,41
2024-03-09T00:00:00.000,38,0.9592,2024-03-09,2024,10
2021-04-03T00:00:00.000,35,0.9388,2021-04-03,2021,13
2023-02-18T00:00:00.000,35,0.9184,2023-02-18,2023,7
2021-01-23T00:00:00.000,39,0.8977,2021-01-23,2021,3
2023-11-18T00:00:00.000,39,0.9395,2023-11-18,2023,46
2024-08-31T00:00:00.000,47,0.2836,2024-08-31,2024,35
2025-01-04T00:00:00.000,47,0.9403,2025-01-04,2025,1
2025-05-17T00:00:00.000,47,0.9254,2025-05-17,2025,20
2022-12-03T00:00:00.000,01,0.9596,2022-12-03,2022,48
2023-05-13T00:00:00.000,01,0.9899,2023-05-13,2023,19
2025-07-05T00:00:00.000,01,0.9596,2025-07-05,2025,27
2022-12-31T00:00:00.000,19,0.9837,2022-12-31,2022,52
2025-01-18T00:00:00.000,19,0.9593,2025-01-18,2025,3
2022-05-14T00:00:00.000,18,0.9441,2022-05-14,2022,19
2022-11-26T00:00:00.000,18,0.951,2022-11-26,2022,47
2023-10-21T00:00:00.000,28,0.9717,2023-10-21,2023,42
2025-09-20T00:00:00.000,38,0.8571,2025-09-20,2025,38
2021-05-29T00:00:00.000,39,0.907,2021-05-29,2021,21
2021-08-14T00:00:00.000,39,0.8512,2021-08-14,2021,32
2021-02-13T00:00:00.000,47,0.8582,2021-02-13,2021,6
2022-06-11T00:00:00.000,47,0.8731,2022-06-11,2022,23
2024-04-06T00:00:00.000,53,0.9897,2024-04-06,2024,14
2022-05-07T00:00:00.000,01,0.9596,2022-05-07,2022,18
2021-12-25T00:00:00.000,19,0.3902,2021-12-25,2021,51
2024-06-15T00:00:00.000,19,0.2846,2024-06-15,2024,24
2025-04-26T00:00:00.000,19,0.9187,2025-04-26,2025,17
2023-12-16T00:00:00.000,39,0.9395,2023-12-16,2023,50
2024-10-05T00:00:00.000,39,0.1488,2024-10-05,2024,40
2020-10-10T00:00:00.000,47,0.0075,2020-10-10,2020,41
2023-01-28T00:00:00.000,47,0.8955,2023-01-28,2023,4
2022-04-16T00:00:00.000,01,0.9596,2022-04-16,2022,15
2020-08-29T00:00:00.000,18,0.0,2020-08-29,2020,35
2022-07-23T00:00:00.000,18,0.951,2022-07-23,2022,29
2025-06-28T00:00:00.000,18,0.9441,2025-06-28,2025,26
2022-08-27T00:00:00.000,38,0.9796,2022-08-27,2022,34
2024-06-29T00:00:00.000,38,0.3061,2024-06-29,2024,26
2022-11-12T00:00:00.000,47,0.8731,2022-11-12,2022,45
2023-07-15T00:00:00.000,53,0.9897,2023-07-15,2023,28
2023-07-22T00:00:00.000,53,0.9897,2023-07-22,2023,29
2024-04-13T00:00:00.000,19,0.9675,2024-04-13,2024,15
2025-08-02T00:00:00.000,19,0.9106,2025-08-02,2025,31
2024-08-17T00:00:00.000,18,0.3427,2024-08-17,2024,33
2024-12-07T00:00:00.000,28,0.8868,2024-12-07,2024,49
2024-02-03T00:00:00.000,38,0.9796,2024-02-03,2024,5
2024-09-28T00:00:00.000,35,0.1429,2024-09-28,2024,39
2021-01-02T00:00:00.000,39,0.8977,2021-01-02,2020,53
2022-07-23T00:00:00.000,39,0.9116,2022-07-23,2022,29
2024-07-20T00:00:00.000,39,0.2326,2024-07-20,2024,29
2024-11-02T00:00:00.000,47,0.6866,2024-11-02,2024,44
2021-09-25T00:00:00.000,53,0.6186,2021-09-25,2021,38
2022-08-27T00:00:00.000,01,0.9596,2022-08-27,2022,34
2024-03-09T00:00:00.000,01,0.9899,2024-03-09,2024,10
2022-04-16T00:00:00.000,19,0.9512,2022-04-16,2022,15
2025-01-04T00:00:00.000,19,0.9756,2025-01-04,2025,1
2021-11-06T00:00:00.000,18,0.9371,2021-11-06,2021,44
2023-04-22T00:00:00.000,18,0.9441,2023-04-22,2023,16
2021-02-27T00:00:00.000,28,0.9151,2021-02-27,2021,8
2023-02-11T00:00:00.000,28,1.0,2023-02-11,2023,6
2023-04-01T00:00:00.000,38,1.0,2023-04-01,2023,13
2022-03-05T00:00:00.000,35,0.9184,2022-03-05,2022,9
2022-03-05T00:00:00.000,39,0.907,2022-03-05,2022,9
2024-06-01T00:00:00.000,39,0.2605,2024-06-01,2024,22
2025-03-08T00:00:00.000,39,0.9349,2025-03-08,2025,10
2025-03-15T00:00:00.000,39,0.9395,2025-03-15,2025,11
2025-05-24T00:00:00.000,47,0.9179,2025-05-24,2025,21
2020-12-05T00:00:00.000,01,0.9394,2020-12-05,2020,49
2024-01-27T00:00:00.000,01,0.9899,2024-01-27,2024,4
2024-11-16T00:00:00.000,19,0.9593,2024-11-16,2024,46
2025-01-11T00:00:00.000,18,0.958,2025-01-11,2025,2
2023-10-28T00:00:00.000,28,0.9623,2023-10-28,2023,43
2023-12-02T00:00:00.000,28,0.9623,2023-12-02,2023,48
2023-05-20T00:00:00.000,38,1.0,2023-05-20,2023,20
2020-12-12T00:00:00.000,35,0.9184,2020-12-12,2020,50
2024-12-14T00:00:00.000,35,0.898,2024-12-14,2024,50
2021-07-03T00:00:00.000,39,0.8465,2021-07-03,2021,26
2022-04-16T00:00:00.000,39,0.9116,2022-04-16,2022,15
2023-04-15T00:00:00.000,39,0.9488,2023-04-15,2023,15
2024-09-21T00:00:00.000,39,0.2,2024-09-21,2024,38
2025-02-08T00:00:00.000,39,0.9442,2025-02-08,2025,6
2023-03-11T00:00:00.000,47,0.903,2023-03-11,2023,10
2023-04-29T00:00:00.000,47,0.9104,2023-04-29,2023,17
2024-12-14T00:00:00.000,47,0.9403,2024-12-14,2024,50
2023-01-07T00:00:00.000,53,0.9897,2023-01-07,2023,1
2024-11-16T00:00:00.000,01,0.9697,2024-11-16,2024,46
2025-04-12T00:00:00.000,01,0.9697,2025-04-12,2025,15
2021-03-06T00:00:00.000,28,0.9151,2021-03-06,2021,9
2025-08-02T00:00:00.000,35,0.8776,2025-08-02,2025,31
2022-07-23T00:00:00.000,47,0.8731,2022-07-23,2022,29
2024-06-08T00:00:00.000,47,0.3955,2024-06-08,2024,23
2025-02-08T00:00:00.000,47,0.9328,2025-02-08,2025,6
2024-01-13T00:00:00.000,02,0.9167,2024-01-13,2024,2
2024-04-06T00:00:00.000,05,0.9239,2024-04-06,2024,14
2024-11-02T00:00:00.000,05,0.6848,2024-11-02,2024,44
2023-03-18T00:00:00.000,60,1.0,2023-03-18,2023,11
2024-10-05T00:00:00.000,12,0.296,2024-10-05,2024,40
2022-06-18T00:00:00.000,13,0.925,2022-06-18,2022,24
2024-08-31T00:00:00.000,13,0.2063,2024-08-31,2024,35
2020-09-12T00:00:00.000,15,0.0,2020-09-12,2020,37
2020-10-03T00:00:00.000,15,0.0,2020-10-03,2020,40
2022-06-04T00:00:00.000,15,0.8929,2022-06-04,2022,22
2024-09-28T00:00:00.000,20,0.3056,2024-09-28,2024,39
2022-06-25T00:00:00.000,25,0.8864,2022-06-25,2022,25
2024-10-26T00:00:00.000,25,0.0114,2024-10-26,2024,43
2022-04-30T00:00:00.000,69,1.0,2022-04-30,2022,17
2020-08-15T00:00:00.000,40,0.0,2020-08-15,2020,33
2024-07-20T00:00:00.000,40,0.1714,2024-07-20,2024,29
2022-07-02T00:00:00.000,42,0.9266,2022-07-02,2022,26
2021-10-30T00:00:00.000,72,0.8727,2021-10-30,2021,43
2023-07-01T00:00:00.000,72,0.8909,2023-07-01,2023,26
2025-09-13T00:00:00.000,48,0.7803,2025-09-13,2025,37
2021-06-26T00:00:00.000,49,0.9107,2021-06-26,2021,25
2020-12-19T00:00:00.000,54,0.8983,2020-12-19,2020,51
2023-05-13T00:00:00.000,54,0.9831,2023-05-13,2023,19
2024-11-23T00:00:00.000,05,0.8696,2024-11-23,2024,47
2025-09-13T00:00:00.000,05,0.6957,2025-09-13,2025,37
2023-12-16T00:00:00.000,08,0.95,2023-12-16,2023,50
2024-09-07T00:00:00.000,08,0.32,2024-09-07,2024,36
2023-02-18T00:00:00.000,12,0.8881,2023-02-18,2023,7
2025-09-13T00:00:00.000,13,0.8,2025-09-13,2025,37
2021-07-24T00:00:00.000,15,0.8571,2021-07-24,2021,29
2024-09-28T00:00:00.000,15,0.25,2024-09-28,2024,39
2025-02-22T00:00:00.000,20,0.9028,2025-02-22,2025,8
2025-03-29T00:00:00.000,69,1.0,2025-03-29,2025,13
2021-02-13T00:00:00.000,36,0.9167,2021-02-13,2021,6
2022-07-23T00:00:00.000,36,0.9216,2022-07-23,2022,29
2024-05-04T00:00:00.000,36,0.9608,2024-05-04,2024,18
2024-09-28T00:00:00.000,42,0.633,2024-09-28,2024,39
2020-09-26T00:00:00.000,72,0.0,2020-09-26,2020,39
2021-05-15T00:00:00.000,72,0.8727,2021-05-15,2021,19
2024-11-09T00:00:00.000,72,0.3273,2024-11-09,2024,45
2022-02-26T00:00:00.000,46,0.9355,2022-02-26,2022,8
2022-11-19T00:00:00.000,48,0.911,2022-11-19,2022,46
2022-06-04T00:00:00.000,49,0.9286,2022-06-04,2022,22
2021-06-19T00:00:00.000,54,0.8983,2021-06-19,2021,24
2024-01-20T00:00:00.000,02,0.9167,2024-01-20,2024,3
2023-02-04T00:00:00.000,60,1.0,2023-02-04,2023,5
2023-05-27T00:00:00.000,60,1.0,2023-05-27,2023,21
2023-12-30T00:00:00.000,60,1.0,2023-12-30,2023,52
2024-04-13T00:00:00.000,60,1.0,2024-04-13,2024,15
2020-08-22T00:00:00.000,08,0.0,2020-08-22,2020,34
2022-07-30T00:00:00.000,08,0.9,2022-07-30,2022,30
2023-11-18T00:00:00.000,12,0.917,2023-11-18,2023,46
2024-11-16T00:00:00.000,13,0.9,2024-11-16,2024,46
2022-04-23T00:00:00.000,20,0.9444,2022-04-23,2022,16
2021-09-25T00:00:00.000,25,0.0455,2021-09-25,2021,38
2020-12-05T00:00:00.000,36,0.7696,2020-12-05,2020,49
2025-09-06T00:00:00.000,36,0.8775,2025-09-06,2025,36
2021-01-09T00:00:00.000,40,0.9214,2021-01-09,2021,1
2024-02-24T00:00:00.000,40,0.9429,2024-02-24,2024,8
2025-06-07T00:00:00.000,42,0.8761,2025-06-07,2025,23
2025-06-21T00:00:00.000,42,0.8853,2025-06-21,2025,25
2020-12-19T00:00:00.000,72,0.8727,2020-12-19,2020,51
2022-11-19T00:00:00.000,72,0.8727,2022-11-19,2022,46
2025-02-22T00:00:00.000,48,0.8617,2025-02-22,2025,8
2022-08-06T00:00:00.000,49,0.9286,2022-08-06,2022,31
2024-02-10T00:00:00.000,02,0.9167,2024-02-10,2024,6
2021-01-02T00:00:00.000,05,0.913,2021-01-02,2020,53
2021-03-13T00:00:00.000,05,0.913,2021-03-13,2021,10
2022-10-15T00:00:00.000,05,0.8913,2022-10-15,2022,41
2024-03-30T00:00:00.000,12,0.8917,2024-03-30,2024,13
2024-08-10T00:00:00.000,12,0.3502,2024-08-10,2024,32
2020-11-21T00:00:00.000,15,0.6071,2020-11-21,2020,47
2025-06-07T00:00:00.000,15,0.8929,2025-06-07,2025,23
2025-07-12T00:00:00.000,15,0.9286,2025-07-12,2025,28
2023-07-29T00:00:00.000,25,0.9318,2023-07-29,2023,30
2025-04-12T00:00:00.000,25,0.8977,2025-04-12,2025,15
2024-11-02T00:00:00.000,40,0.6357,2024-11-02,2024,44
2022-09-17T00:00:00.000,42,0.9404,2022-09-17,2022,37
2022-11-05T00:00:00.000,42,0.9404,2022-11-05,2022,44
2023-12-23T00:00:00.000,42,0.9679,2023-12-23,2023,51
2024-03-16T00:00:00.000,42,0.9633,2024-03-16,2024,11
2022-12-31T00:00:00.000,72,0.6,2022-12-31,2022,52
2023-09-23T00:00:00.000,72,0.9273,2023-09-23,2023,38
2020-12-19T00:00:00.000,46,0.9355,2020-12-19,2020,51
2021-03-13T00:00:00.000,48,0.9091,2021-03-13,2021,10
2021-07-10T00:00:00.000,48,0.9129,2021-07-10,2021,27
2024-05-18T00:00:00.000,48,0.0682,2024-05-18,2024,20
2025-03-08T00:00:00.000,49,1.0,2025-03-08,2025,10
2021-07-10T00:00:00.000,02,0.9167,2021-07-10,2021,27
2022-07-23T00:00:00.000,02,0.9167,2022-07-23,2022,29
2024-07-13T00:00:00.000,02,0.5417,2024-07-13,2024,28
2024-10-26T00:00:00.000,02,0.7083,2024-10-26,2024,43
2025-06-21T00:00:00.000,02,0.9167,2025-06-21,2025,25
2023-09-02T00:00:00.000,05,0.9348,2023-09-02,2023,35
2023-12-09T00:00:00.000,05,0.9348,2023-12-09,2023,49
2021-09-25T00:00:00.000,12,0.8087,2021-09-25,2021,38
2022-04-30T00:00:00.000,13,0.925,2022-04-30,2022,17
2022-10-08T00:00:00.000,13,0.9188,2022-10-08,2022,40
2024-09-07T00:00:00.000,15,0.25,2024-09-07,2024,36
2020-08-29T00:00:00.000,20,0.0,2020-08-29,2020,35
2021-06-19T00:00:00.000,25,0.0682,2021-06-19,2021,24
2022-08-06T00:00:00.000,25,0.8864,2022-08-06,2022,31
2023-06-17T00:00:00.000,25,0.9205,2023-06-17,2023,24
2025-04-05T00:00:00.000,69,1.0,2025-04-05,2025,14
2020-09-12T00:00:00.000,36,0.0049,2020-09-12,2020,37
2022-09-10T00:00:00.000,40,0.9143,2022-09-10,2022,36
2024-12-21T00:00:00.000,40,0.9071,2024-12-21,2024,51
2025-06-14T00:00:00.000,46,0.9516,2025-06-14,2025,24
2022-05-28T00:00:00.000,48,0.911,2022-05-28,2022,21
2025-06-14T00:00:00.000,48,0.8523,2025-06-14,2025,24
2021-09-04T00:00:00.000,49,0.9286,2021-09-04,2021,35
2024-05-18T00:00:00.000,49,0.5536,2024-05-18,2024,20
2023-06-10T00:00:00.000,54,0.9831,2023-06-10,2023,23
2021-08-07T00:00:00.000,02,0.9167,2021-08-07,2021,31
2024-04-13T00:00:00.000,02,0.875,2024-04-13,2024,15
2025-02-22T00:00:00.000,02,0.9167,2025-02-22,2025,8
2021-03-20T00:00:00.000,08,0.9,2021-03-20,2021,11
2022-06-04T00:00:00.000,13,0.9313,2022-06-04,2022,22
2023-09-23T00:00:00.000,20,0.9306,2023-09-23,2023,38
2021-04-10T00:00:00.000,25,0.9091,2021-04-10,2021,14
2021-10-30T00:00:00.000,25,0.0455,2021-10-30,2021,43
2021-02-27T00:00:00.000,69,1.0,2021-02-27,2021,8
2022-09-24T00:00:00.000,36,0.9216,2022-09-24,2022,38
2023-11-18T00:00:00.000,40,0.9357,2023-11-18,2023,46
2022-04-23T00:00:00.000,42,0.9174,2022-04-23,2022,16
2021-01-09T00:00:00.000,46,0.9355,2021-01-09,2021,1
2022-05-14T00:00:00.000,46,0.9355,2022-05-14,2022,19
2022-11-05T00:00:00.000,46,0.9355,2022-11-05,2022,44
2023-02-04T00:00:00.000,46,0.9839,2023-02-04,2023,5
2023-06-17T00:00:00.000,48,0.9223,2023-06-17,2023,24
2024-10-19T00:00:00.000,48,0.358,2024-10-19,2024,42
2022-10-01T00:00:00.000,49,0.9286,2022-10-01,2022,39
2024-07-06T00:00:00.000,54,0.0847,2024-07-06,2024,27
2024-10-12T00:00:00.000,54,0.0678,2024-10-12,2024,41
2022-07-23T00:00:00.000,05,0.8913,2022-07-23,2022,29
2024-02-10T00:00:00.000,60,1.0,2024-02-10,2024,6
2025-09-13T00:00:00.000,60,1.0,2025-09-13,2025,37
2025-02-01T00:00:00.000,08,0.98,2025-02-01,2025,5
2025-08-09T00:00:00.000,08,0.95,2025-08-09,2025,32
2023-12-16T00:00:00.000,12,0.9097,2023-12-16,2023,50
2024-09-14T00:00:00.000,15,0.25,2024-09-14,2024,37
