epiweek,year,week,season,state_fips,state_abbr,state_name,wili,ili,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,release_date,issue
202315,2023,15,2022/2023,29,MO,Missouri,1.07735,1.07735,306,28403,41,,,,,,,2024-10-04,202439
202316,2023,16,2022/2023,29,MO,Missouri,1.13607,1.13607,311,27375,41,,,,,,,2024-10-04,202439
202317,2023,17,2022/2023,29,MO,Missouri,1.35977,1.35977,371,27284,41,,,,,,,2024-10-04,202439
202318,2023,18,2022/2023,29,MO,Missouri,1.22181,1.22181,337,27582,41,,,,,,,2024-10-04,202439
202319,2023,19,2022/2023,29,MO,Missouri,1.11698,1.11698,311,27843,41,,,,,,,2024-10-04,202439
202320,2023,20,2022/2023,29,MO,Missouri,0.833827,0.833827,225,26984,41,,,,,,,2024-10-04,202439
202321,2023,21,2022/2023,29,MO,Missouri,0.964596,0.964596,270,27991,41,,,,,,,2024-10-04,202439
202322,2023,22,2022/2023,29,MO,Missouri,0.889792,0.889792,254,28546,41,,,,,,,2024-10-04,202439
202323,2023,23,2022/2023,29,MO,Missouri,0.683363,0.683363,197,28828,41,,,,,,,2024-10-04,202439
202324,2023,24,2022/2023,29,MO,Missouri,0.800288,0.800288,222,27740,41,,,,,,,2024-10-04,202439
202325,2023,25,2022/2023,29,MO,Missouri,0.642066,0.642066,178,27723,41,,,,,,,2024-10-04,202439
202326,2023,26,2022/2023,29,MO,Missouri,0.586829,0.586829,162,27606,41,,,,,,,2024-10-04,202439
202327,2023,27,2022/2023,29,MO,Missouri,0.626925,0.626925,173,27595,41,,,,,,,2024-10-04,202439
202328,2023,28,2022/2023,29,MO,Missouri,0.577367,0.577367,160,27712,41,,,,,,,2024-10-04,202439
202329,2023,29,2022/2023,29,MO,Missouri,0.516815,0.516815,140,27089,41,,,,,,,2024-10-04,202439
202330,2023,30,2022/2023,29,MO,Missouri,0.616797,0.616797,172,27886,41,,,,,,,2024-10-04,202439
202331,2023,31,2022/2023,29,MO,Missouri,0.590634,0.590634,155,26243,41,,,,,,,2024-10-04,202439
202332,2023,32,2022/2023,29,MO,Missouri,0.641715,0.641715,167,26024,41,,,,,,,2024-10-04,202439
202333,2023,33,2022/2023,29,MO,Missouri,0.712094,0.712094,188,26401,41,,,,,,,2024-10-04,202439
202334,2023,34,2022/2023,29,MO,Missouri,0.646575,0.646575,180,27839,41,,,,,,,2024-10-04,202439
202335,2023,35,2022/2023,29,MO,Missouri,1.08322,1.08322,315,29080,41,,,,,,,2024-10-04,202439
202336,2023,36,2022/2023,29,MO,Missouri,1.42182,1.42182,427,30032,41,,,,,,,2024-10-04,202439
202337,2023,37,2022/2023,29,MO,Missouri,1.31035,1.31035,371,28313,41,,,,,,,2024-10-04,202439
202338,2023,38,2022/2023,29,MO,Missouri,1.24414,1.24414,361,29016,41,,,,,,,2024-10-04,202439
202339,2023,39,2022/2023,29,MO,Missouri,1.12996,1.12996,327,28939,41,,,,,,,2024-10-04,202439
202340,2023,40,2023/2024,29,MO,Missouri,1.29875,1.29875,365,28104,41,,,,,,,2025-09-26,202538
202341,2023,41,2023/2024,29,MO,Missouri,1.38578,1.38578,390,28143,41,,,,,,,2025-09-26,202538
202342,2023,42,2023/2024,29,MO,Missouri,1.22446,1.22446,344,28094,41,,,,,,,2025-09-26,202538
202343,2023,43,2023/2024,29,MO,Missouri,1.57075,1.57075,446,28394,41,,,,,,,2025-09-26,202538
202344,2023,44,2023/2024,29,MO,Missouri,1.39789,1.39789,373,26683,41,,,,,,,2025-09-26,202538
202345,2023,45,2023/2024,29,MO,Missouri,1.63568,1.63568,476,29101,41,,,,,,,2025-09-26,202538
202346,2023,46,2023/2024,29,MO,Missouri,1.62121,1.62121,472,29114,41,,,,,,,2025-09-26,202538
202347,2023,47,2023/2024,29,MO,Missouri,1.84767,1.84767,491,26574,41,,,,,,,2025-09-26,202538
202348,2023,48,2023/2024,29,MO,Missouri,2.15623,2.15623,639,29635,41,,,,,,,2025-09-26,202538
202349,2023,49,2023/2024,29,MO,Missouri,2.26634,2.26634,677,29872,41,,,,,,,2025-09-26,202538
202350,2023,50,2023/2024,29,MO,Missouri,2.66801,2.66801,796,29835,41,,,,,,,2025-09-26,202538
202351,2023,51,2023/2024,29,MO,Missouri,2.80247,2.80247,845,30152,41,,,,,,,2025-09-26,202538
202352,2023,52,2023/2024,29,MO,Missouri,2.95247,2.95247,884,29941,41,,,,,,,2025-09-26,202538
202401,2024,1,2023/2024,29,MO,Missouri,2.75245,2.75245,830,30155,41,,,,,,,2025-09-26,202538
202402,2024,2,2023/2024,29,MO,Missouri,2.58479,2.58479,692,26772,41,,,,,,,2025-09-26,202538
202403,2024,3,2023/2024,29,MO,Missouri,2.17665,2.17665,535,24579,41,,,,,,,2025-09-26,202538
202404,2024,4,2023/2024,29,MO,Missouri,1.97153,1.97153,554,28100,41,,,,,,,2025-09-26,202538
202405,2024,5,2023/2024,29,MO,Missouri,2.40829,2.40829,688,28568,41,,,,,,,2025-09-26,202538
202406,2024,6,2023/2024,29,MO,Missouri,2.78316,2.78316,847,30433,41,,,,,,,2025-09-26,202538
202407,2024,7,2023/2024,29,MO,Missouri,3.10756,3.10756,919,29573,41,,,,,,,2025-09-26,202538
202408,2024,8,2023/2024,29,MO,Missouri,3.27826,3.27826,1014,30931,41,,,,,,,2025-09-26,202538
202409,2024,9,2023/2024,29,MO,Missouri,3.18312,3.18312,979,30756,41,,,,,,,2025-09-26,202538
202410,2024,10,2023/2024,29,MO,Missouri,2.87543,2.87543,876,30465,41,,,,,,,2025-09-26,202538
202411,2024,11,2023/2024,29,MO,Missouri,2.33764,2.33764,676,28918,41,,,,,,,2025-09-26,202538
202412,2024,12,2023/2024,29,MO,Missouri,1.8051,1.8051,517,28641,41,,,,,,,2025-09-26,202538
202413,2024,13,2023/2024,29,MO,Missouri,1.91466,1.91466,468,24443,41,,,,,,,2025-09-26,202538
202414,2024,14,2023/2024,29,MO,Missouri,1.57317,1.57317,433,27524,41,,,,,,,2025-09-26,202538
202415,2024,15,2023/2024,29,MO,Missouri,1.32558,1.32558,390,29421,41,,,,,,,2025-09-26,202538
202416,2024,16,2023/2024,29,MO,Missouri,1.18026,1.18026,370,31349,41,,,,,,,2025-09-26,202538
202417,2024,17,2023/2024,29,MO,Missouri,0.996281,0.996281,284,28506,41,,,,,,,2025-09-26,202538
202418,2024,18,2023/2024,29,MO,Missouri,0.666641,0.666641,173,25951,41,,,,,,,2025-09-26,202538
202419,2024,19,2023/2024,29,MO,Missouri,0.701061,0.701061,181,25818,41,,,,,,,2025-09-26,202538
202420,2024,20,2023/2024,29,MO,Missouri,0.681322,0.681322,159,23337,41,,,,,,,2025-09-26,202538
202421,2024,21,2023/2024,29,MO,Missouri,0.744539,0.744539,196,26325,41,,,,,,,2025-09-26,202538
202422,2024,22,2023/2024,29,MO,Missouri,0.709931,0.709931,177,24932,41,,,,,,,2025-09-26,202538
202423,2024,23,2023/2024,29,MO,Missouri,0.605259,0.605259,151,24948,41,,,,,,,2025-09-26,202538
202424,2024,24,2023/2024,29,MO,Missouri,0.501801,0.501801,124,24711,41,,,,,,,2025-09-26,202538
202425,2024,25,2023/2024,29,MO,Missouri,0.5671,0.5671,140,24687,41,,,,,,,2025-09-26,202538
202426,2024,26,2023/2024,29,MO,Missouri,0.472038,0.472038,118,24998,41,,,,,,,2025-09-26,202538
202427,2024,27,2023/2024,29,MO,Missouri,0.591935,0.591935,144,24327,41,,,,,,,2025-09-26,202538
202428,2024,28,2023/2024,29,MO,Missouri,0.463965,0.463965,120,25864,41,,,,,,,2025-09-26,202538
202429,2024,29,2023/2024,29,MO,Missouri,0.554818,0.554818,142,25594,41,,,,,,,2025-09-26,202538
202430,2024,30,2023/2024,29,MO,Missouri,0.58393,0.58393,150,25688,41,,,,,,,2025-09-26,202538
202431,2024,31,2023/2024,29,MO,Missouri,0.707648,0.707648,182,25719,41,,,,,,,2025-09-26,202538
202432,2024,32,2023/2024,29,MO,Missouri,0.535215,0.535215,132,24663,41,,,,,,,2025-09-26,202538
202433,2024,33,2023/2024,29,MO,Missouri,0.627293,0.627293,159,25347,41,,,,,,,2025-09-26,202538
202434,2024,34,2023/2024,29,MO,Missouri,0.734428,0.734428,187,25462,41,,,,,,,2025-09-26,202538
202435,2024,35,2023/2024,29,MO,Missouri,0.828127,0.828127,224,27049,41,,,,,,,2025-09-26,202538
202436,2024,36,2023/2024,29,MO,Missouri,1.09956,1.09956,293,26647,41,,,,,,,2025-09-26,202538
202437,2024,37,2023/2024,29,MO,Missouri,0.879312,0.879312,233,26498,41,,,,,,,2025-09-26,202538
202438,2024,38,2023/2024,29,MO,Missouri,0.915435,0.915435,244,26654,41,,,,,,,2025-09-26,202538
202439,2024,39,2023/2024,29,MO,Missouri,0.89435,0.89435,230,25717,41,,,,,,,2025-09-26,202538
202440,2024,40,2024/2025,29,MO,Missouri,0.914233,0.914233,236,25814,41,,,,,,,2025-09-26,202538
202441,2024,41,2024/2025,29,MO,Missouri,1.02344,1.02344,255,24916,41,,,,,,,2025-09-26,202538
202442,2024,42,2024/2025,29,MO,Missouri,1.10861,1.10861,276,24896,41,,,,,,,2025-09-26,202538
202443,2024,43,2024/2025,29,MO,Missouri,0.951185,0.951185,250,26283,41,,,,,,,2025-09-26,202538
202444,2024,44,2024/2025,29,MO,Missouri,0.945386,0.945386,242,25598,41,,,,,,,2025-09-26,202538
202445,2024,45,2024/2025,29,MO,Missouri,1.1112,1.1112,281,25288,41,,,,,,,2025-09-26,202538
202446,2024,46,2024/2025,29,MO,Missouri,1.02258,1.02258,259,25328,41,,,,,,,2025-09-26,202538
202447,2024,47,2024/2025,29,MO,Missouri,1.11329,1.11329,290,26049,41,,,,,,,2025-09-26,202538
202448,2024,48,2024/2025,29,MO,Missouri,1.2892,1.2892,303,23503,41,,,,,,,2025-09-26,202538
202449,2024,49,2024/2025,29,MO,Missouri,1.38509,1.38509,349,25197,41,,,,,,,2025-09-26,202538
202450,2024,50,2024/2025,29,MO,Missouri,1.54304,1.54304,410,26571,41,,,,,,,2025-09-26,202538
202451,2024,51,2024/2025,29,MO,Missouri,1.72433,1.72433,456,26445,41,,,,,,,2025-09-26,202538
202452,2024,52,2024/2025,29,MO,Missouri,3.03537,3.03537,835,27509,41,,,,,,,2025-09-26,202538
202501,2025,1,2024/2025,29,MO,Missouri,3.51272,3.51272,951,27073,41,,,,,,,2025-09-26,202538
202502,2025,2,2024/2025,29,MO,Missouri,2.26992,2.26992,497,21895,41,,,,,,,2025-09-26,202538
202503,2025,3,2024/2025,29,MO,Missouri,1.78885,1.78885,458,25603,41,,,,,,,2025-09-26,202538
202504,2025,4,2024/2025,29,MO,Missouri,2.55102,2.55102,635,24892,41,,,,,,,2025-09-26,202538
202505,2025,5,2024/2025,29,MO,Missouri,4.27756,4.27756,1236,28895,41,,,,,,,2025-09-26,202538
202506,2025,6,2024/2025,29,MO,Missouri,5.31184,5.31184,1516,28540,41,,,,,,,2025-09-26,202538
202507,2025,7,2024/2025,29,MO,Missouri,4.68156,4.68156,1207,25782,41,,,,,,,2025-09-26,202538
202508,2025,8,2024/2025,29,MO,Missouri,3.8707,3.8707,922,23820,41,,,,,,,2025-09-26,202538
202509,2025,9,2024/2025,29,MO,Missouri,2.63386,2.63386,698,26501,41,,,,,,,2025-09-26,202538
202510,2025,10,2024/2025,29,MO,Missouri,2.12158,2.12158,549,25877,41,,,,,,,2025-09-26,202538
202511,2025,11,2024/2025,29,MO,Missouri,1.77623,1.77623,475,26742,41,,,,,,,2025-09-26,202538
202512,2025,12,2024/2025,29,MO,Missouri,1.6018,1.6018,414,25846,41,,,,,,,2025-09-26,202538
202513,2025,13,2024/2025,29,MO,Missouri,1.15454,1.15454,293,25378,41,,,,,,,2025-09-26,202538
202514,2025,14,2024/2025,29,MO,Missouri,1.01467,1.01467,247,24343,41,,,,,,,2025-09-26,202538
202515,2025,15,2024/2025,29,MO,Missouri,1.02625,1.02625,215,20950,41,,,,,,,2025-09-26,202538
202516,2025,16,2024/2025,29,MO,Missouri,1.06293,1.06293,227,21356,41,,,,,,,2025-09-26,202538
202517,2025,17,2024/2025,29,MO,Missouri,0.847458,0.847458,183,21594,41,,,,,,,2025-09-26,202538
202518,2025,18,2024/2025,29,MO,Missouri,0.889548,0.889548,192,21584,41,,,,,,,2025-09-26,202538
202519,2025,19,2024/2025,29,MO,Missouri,0.817122,0.817122,176,21539,41,,,,,,,2025-09-26,202538
202520,2025,20,2024/2025,29,MO,Missouri,0.85303,0.85303,192,22508,41,,,,,,,2025-09-26,202538
202521,2025,21,2024/2025,29,MO,Missouri,0.940567,0.940567,207,22008,41,,,,,,,2025-09-26,202538
202522,2025,22,2024/2025,29,MO,Missouri,0.890858,0.890858,191,21440,41,,,,,,,2025-09-26,202538
202523,2025,23,2024/2025,29,MO,Missouri,0.735158,0.735158,159,21628,41,,,,,,,2025-09-26,202538
202524,2025,24,2024/2025,29,MO,Missouri,0.490398,0.490398,107,21819,41,,,,,,,2025-09-26,202538
202525,2025,25,2024/2025,29,MO,Missouri,0.538178,0.538178,117,21740,41,,,,,,,2025-09-26,202538
202526,2025,26,2024/2025,29,MO,Missouri,0.480176,0.480176,105,21867,41,,,,,,,2025-09-26,202538
202527,2025,27,2024/2025,29,MO,Missouri,0.462037,0.462037,97,20994,41,,,,,,,2025-09-26,202538
202528,2025,28,2024/2025,29,MO,Missouri,0.398881,0.398881,87,21811,41,,,,,,,2025-09-26,202538
202529,2025,29,2024/2025,29,MO,Missouri,0.447248,0.447248,95,21241,41,,,,,,,2025-09-26,202538
202530,2025,30,2024/2025,29,MO,Missouri,0.378159,0.378159,82,21684,41,,,,,,,2025-09-26,202538
202531,2025,31,2024/2025,29,MO,Missouri,0.424689,0.424689,90,21192,41,,,,,,,2025-09-26,202538
202532,2025,32,2024/2025,29,MO,Missouri,0.499552,0.499552,106,21219,41,,,,,,,2025-09-26,202538
202533,2025,33,2024/2025,29,MO,Missouri,0.455613,0.455613,97,21290,41,,,,,,,2025-09-26,202538
202534,2025,34,2024/2025,29,MO,Missouri,0.556517,0.556517,119,21383,41,,,,,,,2025-09-26,202538
202535,2025,35,2024/2025,29,MO,Missouri,0.774868,0.774868,166,21423,41,,,,,,,2025-09-26,202538
202536,2025,36,2024/2025,29,MO,Missouri,0.894038,0.894038,196,21923,41,,,,,,,2025-09-26,202538
202537,2025,37,2024/2025,29,MO,Missouri,0.979311,0.979311,222,22669,41,,,,,,,2025-09-26,202538
202538,2025,38,2024/2025,29,MO,Missouri,0.880753,0.880753,191,21686,41,,,,,,,2025-09-26,202538
202101,2021,1,2020/2021,30,MT,Montana,0.601551,0.601551,38,6317,31,,,,,,,2022-10-07,202239
202102,2021,2,2020/2021,30,MT,Montana,0.64041,0.64041,40,6246,31,,,,,,,2022-10-07,202239
202103,2021,3,2020/2021,30,MT,Montana,0.619798,0.619798,35,5647,31,,,,,,,2022-10-07,202239
202104,2021,4,2020/2021,30,MT,Montana,0.454902,0.454902,29,6375,31,,,,,,,2022-10-07,202239
202105,2021,5,2020/2021,30,MT,Montana,0.371345,0.371345,24,6463,31,,,,,,,2022-10-07,202239
202106,2021,6,2020/2021,30,MT,Montana,0.526584,0.526584,31,5887,31,,,,,,,2022-10-07,202239
202107,2021,7,2020/2021,30,MT,Montana,0.437876,0.437876,24,5481,31,,,,,,,2022-10-07,202239
202108,2021,8,2020/2021,30,MT,Montana,0.409117,0.409117,21,5133,31,,,,,,,2022-10-07,202239
202109,2021,9,2020/2021,30,MT,Montana,0.421196,0.421196,31,7360,31,,,,,,,2022-10-07,202239
202110,2021,10,2020/2021,30,MT,Montana,0.269992,0.269992,21,7778,31,,,,,,,2022-10-07,202239
202111,2021,11,2020/2021,30,MT,Montana,0.494917,0.494917,37,7476,31,,,,,,,2022-10-07,202239
202112,2021,12,2020/2021,30,MT,Montana,0.551524,0.551524,38,6890,30,,,,,,,2022-10-07,202239
202113,2021,13,2020/2021,30,MT,Montana,0.287391,0.287391,24,8351,31,,,,,,,2022-10-07,202239
202114,2021,14,2020/2021,30,MT,Montana,0.376068,0.376068,33,8775,31,,,,,,,2022-10-07,202239
202115,2021,15,2020/2021,30,MT,Montana,0.426057,0.426057,38,8919,31,,,,,,,2022-10-07,202239
202116,2021,16,2020/2021,30,MT,Montana,0.429492,0.429492,36,8382,31,,,,,,,2022-10-07,202239
202117,2021,17,2020/2021,30,MT,Montana,0.518538,0.518538,40,7714,30,,,,,,,2022-10-07,202239
202118,2021,18,2020/2021,30,MT,Montana,0.746689,0.746689,53,7098,30,,,,,,,2022-10-07,202239
202119,2021,19,2020/2021,30,MT,Montana,0.484013,0.484013,33,6818,30,,,,,,,2022-10-07,202239
202120,2021,20,2020/2021,30,MT,Montana,0.525253,0.525253,39,7425,31,,,,,,,2022-10-07,202239
202121,2021,21,2020/2021,30,MT,Montana,0.438538,0.438538,33,7525,31,,,,,,,2022-10-07,202239
202122,2021,22,2020/2021,30,MT,Montana,0.690571,0.690571,52,7530,31,,,,,,,2022-10-07,202239
202123,2021,23,2020/2021,30,MT,Montana,0.416125,0.416125,32,7690,31,,,,,,,2022-10-07,202239
202124,2021,24,2020/2021,30,MT,Montana,0.585242,0.585242,46,7860,31,,,,,,,2022-10-07,202239
202125,2021,25,2020/2021,30,MT,Montana,0.705671,0.705671,55,7794,31,,,,,,,2022-10-07,202239
202126,2021,26,2020/2021,30,MT,Montana,0.617589,0.617589,50,8096,31,,,,,,,2022-10-07,202239
202127,2021,27,2020/2021,30,MT,Montana,0.569432,0.569432,44,7727,31,,,,,,,2022-10-07,202239
202128,2021,28,2020/2021,30,MT,Montana,0.606436,0.606436,49,8080,31,,,,,,,2022-10-07,202239
202129,2021,29,2020/2021,30,MT,Montana,0.782875,0.782875,64,8175,31,,,,,,,2022-10-07,202239
202130,2021,30,2020/2021,30,MT,Montana,0.853384,0.853384,72,8437,31,,,,,,,2022-10-07,202239
202131,2021,31,2020/2021,30,MT,Montana,0.861244,0.861244,72,8360,31,,,,,,,2022-10-07,202239
202132,2021,32,2020/2021,30,MT,Montana,1.28913,1.28913,105,8145,31,,,,,,,2022-10-07,202239
202133,2021,33,2020/2021,30,MT,Montana,1.15924,1.15924,91,7850,31,,,,,,,2022-10-07,202239
202134,2021,34,2020/2021,30,MT,Montana,1.03501,1.03501,81,7826,31,,,,,,,2022-10-07,202239
202135,2021,35,2020/2021,30,MT,Montana,1.35979,1.35979,111,8163,31,,,,,,,2022-10-07,202239
202136,2021,36,2020/2021,30,MT,Montana,1.6119,1.6119,129,8003,31,,,,,,,2022-10-07,202239
202137,2021,37,2020/2021,30,MT,Montana,1.5481,1.5481,126,8139,31,,,,,,,2022-10-07,202239
202138,2021,38,2020/2021,30,MT,Montana,1.75799,1.75799,137,7793,31,,,,,,,2022-10-07,202239
202139,2021,39,2020/2021,30,MT,Montana,1.89991,1.89991,153,8053,31,,,,,,,2022-10-07,202239
202140,2021,40,2021/2022,30,MT,Montana,1.39758,1.39758,105,7513,30,,,,,,,2023-10-06,202339
202141,2021,41,2021/2022,30,MT,Montana,1.67267,1.67267,116,6935,30,,,,,,,2023-10-06,202339
202142,2021,42,2021/2022,30,MT,Montana,1.88889,1.88889,136,7200,30,,,,,,,2023-10-06,202339
202143,2021,43,2021/2022,30,MT,Montana,1.76966,1.76966,126,7120,30,,,,,,,2023-10-06,202339
202144,2021,44,2021/2022,30,MT,Montana,2.04439,2.04439,140,6848,30,,,,,,,2023-10-06,202339
202145,2021,45,2021/2022,30,MT,Montana,1.89433,1.89433,128,6757,30,,,,,,,2023-10-06,202339
202146,2021,46,2021/2022,30,MT,Montana,1.85266,1.85266,127,6855,30,,,,,,,2023-10-06,202339
202147,2021,47,2021/2022,30,MT,Montana,1.66534,1.66534,105,6305,30,,,,,,,2023-10-06,202339
202148,2021,48,2021/2022,30,MT,Montana,1.33177,1.33177,91,6833,30,,,,,,,2023-10-06,202339
202149,2021,49,2021/2022,30,MT,Montana,1.18937,1.18937,77,6474,30,,,,,,,2023-10-06,202339
202150,2021,50,2021/2022,30,MT,Montana,1.42121,1.42121,91,6403,30,,,,,,,2023-10-06,202339
202151,2021,51,2021/2022,30,MT,Montana,2.28465,2.28465,135,5909,30,,,,,,,2023-10-06,202339
202152,2021,52,2021/2022,30,MT,Montana,3.22985,3.22985,206,6378,30,,,,,,,2023-10-06,202339
202201,2022,1,2021/2022,30,MT,Montana,2.6988,2.6988,187,6929,30,,,,,,,2023-10-06,202339
202202,2022,2,2021/2022,30,MT,Montana,2.52762,2.52762,183,7240,30,,,,,,,2023-10-06,202339
202203,2022,3,2021/2022,30,MT,Montana,2.9517,2.9517,198,6708,30,,,,,,,2023-10-06,202339
202204,2022,4,2021/2022,30,MT,Montana,1.7562,1.7562,119,6776,30,,,,,,,2023-10-06,202339
202205,2022,5,2021/2022,30,MT,Montana,1.41162,1.41162,94,6659,30,,,,,,,2023-10-06,202339
202206,2022,6,2021/2022,30,MT,Montana,1.28399,1.28399,85,6620,30,,,,,,,2023-10-06,202339
202207,2022,7,2021/2022,30,MT,Montana,1.04841,1.04841,68,6486,30,,,,,,,2023-10-06,202339
202208,2022,8,2021/2022,30,MT,Montana,1.18901,1.18901,77,6476,31,,,,,,,2023-10-06,202339
202209,2022,9,2021/2022,30,MT,Montana,1.0989,1.0989,71,6461,30,,,,,,,2023-10-06,202339
202210,2022,10,2021/2022,30,MT,Montana,1.61569,1.61569,103,6375,30,,,,,,,2023-10-06,202339
202211,2022,11,2021/2022,30,MT,Montana,1.45714,1.45714,94,6451,30,,,,,,,2023-10-06,202339
202212,2022,12,2021/2022,30,MT,Montana,1.51803,1.51803,72,4743,30,,,,,,,2023-10-06,202339
202213,2022,13,2021/2022,30,MT,Montana,1.0855,1.0855,65,5988,30,,,,,,,2023-10-06,202339
202214,2022,14,2021/2022,30,MT,Montana,1.13759,1.13759,84,7384,31,,,,,,,2023-10-06,202339
202215,2022,15,2021/2022,30,MT,Montana,1.09039,1.09039,76,6970,31,,,,,,,2023-10-06,202339
202216,2022,16,2021/2022,30,MT,Montana,1.1787,1.1787,87,7381,31,,,,,,,2023-10-06,202339
202217,2022,17,2021/2022,30,MT,Montana,1.13382,1.13382,76,6703,30,,,,,,,2023-10-06,202339
202218,2022,18,2021/2022,30,MT,Montana,0.925926,0.925926,62,6696,25,,,,,,,2023-10-06,202339
202219,2022,19,2021/2022,30,MT,Montana,0.913447,0.913447,61,6678,30,,,,,,,2023-10-06,202339
202220,2022,20,2021/2022,30,MT,Montana,1.20655,1.20655,84,6962,30,,,,,,,2023-10-06,202339
202221,2022,21,2021/2022,30,MT,Montana,1.11127,1.11127,77,6929,30,,,,,,,2023-10-06,202339
202222,2022,22,2021/2022,30,MT,Montana,1.049,1.049,76,7245,28,,,,,,,2023-10-06,202339
202223,2022,23,2021/2022,30,MT,Montana,1.12102,1.12102,83,7404,28,,,,,,,2023-10-06,202339
202224,2022,24,2021/2022,30,MT,Montana,0.928662,0.928662,66,7107,28,,,,,,,2023-10-06,202339
202225,2022,25,2021/2022,30,MT,Montana,0.736574,0.736574,55,7467,28,,,,,,,2023-10-06,202339
202226,2022,26,2021/2022,30,MT,Montana,0.86934,0.86934,67,7707,28,,,,,,,2023-10-06,202339
202227,2022,27,2021/2022,30,MT,Montana,0.824102,0.824102,61,7402,28,,,,,,,2023-10-06,202339
202228,2022,28,2021/2022,30,MT,Montana,0.682163,0.682163,54,7916,28,,,,,,,2023-10-06,202339
202229,2022,29,2021/2022,30,MT,Montana,0.853927,0.853927,66,7729,28,,,,,,,2023-10-06,202339
202230,2022,30,2021/2022,30,MT,Montana,0.866028,0.866028,66,7621,28,,,,,,,2023-10-06,202339
202231,2022,31,2021/2022,30,MT,Montana,0.518739,0.518739,40,7711,28,,,,,,,2023-10-06,202339
202232,2022,32,2021/2022,30,MT,Montana,0.722067,0.722067,57,7894,28,,,,,,,2023-10-06,202339
202233,2022,33,2021/2022,30,MT,Montana,0.62079,0.62079,47,7571,28,,,,,,,2023-10-06,202339
202234,2022,34,2021/2022,30,MT,Montana,0.597177,0.597177,44,7368,28,,,,,,,2023-10-06,202339
202235,2022,35,2021/2022,30,MT,Montana,0.647948,0.647948,48,7408,28,,,,,,,2023-10-06,202339
202236,2022,36,2021/2022,30,MT,Montana,0.734982,0.734982,52,7075,28,,,,,,,2023-10-06,202339
202237,2022,37,2021/2022,30,MT,Montana,0.83682,0.83682,60,7170,28,,,,,,,2023-10-06,202339
202238,2022,38,2021/2022,30,MT,Montana,0.978577,0.978577,74,7562,28,,,,,,,2023-10-06,202339
202239,2022,39,2021/2022,30,MT,Montana,0.930604,0.930604,70,7522,28,,,,,,,2023-10-06,202339
202240,2022,40,2022/2023,30,MT,Montana,0.702798,0.702798,52,7399,28,,,,,,,2024-10-04,202439
202241,2022,41,2022/2023,30,MT,Montana,0.905105,0.905105,64,7071,28,,,,,,,2024-10-04,202439
202242,2022,42,2022/2023,30,MT,Montana,0.951581,0.951581,68,7146,28,,,,,,,2024-10-04,202439
202243,2022,43,2022/2023,30,MT,Montana,1.14669,1.14669,82,7151,28,,,,,,,2024-10-04,202439
202244,2022,44,2022/2023,30,MT,Montana,1.3873,1.3873,97,6992,28,,,,,,,2024-10-04,202439
202245,2022,45,2022/2023,30,MT,Montana,2.22293,2.22293,139,6253,28,,,,,,,2024-10-04,202439
202246,2022,46,2022/2023,30,MT,Montana,2.07526,2.07526,150,7228,28,,,,,,,2024-10-04,202439
202247,2022,47,2022/2023,30,MT,Montana,4.21356,4.21356,307,7286,28,,,,,,,2024-10-04,202439
202248,2022,48,2022/2023,30,MT,Montana,3.93477,3.93477,304,7726,28,,,,,,,2024-10-04,202439
202249,2022,49,2022/2023,30,MT,Montana,4.48888,4.48888,339,7552,28,,,,,,,2024-10-04,202439
202250,2022,50,2022/2023,30,MT,Montana,4.68316,4.68316,371,7922,28,,,,,,,2024-10-04,202439
202251,2022,51,2022/2023,30,MT,Montana,5.18821,5.18821,368,7093,28,,,,,,,2024-10-04,202439
202252,2022,52,2022/2023,30,MT,Montana,3.64827,3.64827,273,7483,28,,,,,,,2024-10-04,202439
202301,2023,1,2022/2023,30,MT,Montana,2.74101,2.74101,205,7479,28,,,,,,,2024-10-04,202439
202302,2023,2,2022/2023,30,MT,Montana,1.65709,1.65709,124,7483,28,,,,,,,2024-10-04,202439
202303,2023,3,2022/2023,30,MT,Montana,1.31242,1.31242,82,6248,28,,,,,,,2024-10-04,202439
202304,2023,4,2022/2023,30,MT,Montana,1.36705,1.36705,100,7315,28,,,,,,,2024-10-04,202439
202305,2023,5,2022/2023,30,MT,Montana,1.16311,1.16311,84,7222,28,,,,,,,2024-10-04,202439
202306,2023,6,2022/2023,30,MT,Montana,1.35062,1.35062,100,7404,28,,,,,,,2024-10-04,202439
202307,2023,7,2022/2023,30,MT,Montana,1.36382,1.36382,102,7479,28,,,,,,,2024-10-04,202439
202308,2023,8,2022/2023,30,MT,Montana,1.53154,1.53154,109,7117,28,,,,,,,2024-10-04,202439
202309,2023,9,2022/2023,30,MT,Montana,1.0065,1.0065,79,7849,28,,,,,,,2024-10-04,202439
202310,2023,10,2022/2023,30,MT,Montana,1.47059,1.47059,112,7616,28,,,,,,,2024-10-04,202439
